"REF_DATE","GEO","DGUID","Statistic","Household tenure","Household expenditures, summary-level categories","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Cigarettes","Dollars","81","units","0","v64477529","1.1.5.280","404","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Electronic cigarettes and supplies for electronic cigarettes","Dollars","81","units","0","v110620173","1.1.5.323","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other tobacco products and smokers' supplies","Dollars","81","units","0","v64477530","1.1.5.281","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Alcoholic beverages","Dollars","81","units","0","v64477531","1.1.5.282","856","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Alcoholic beverages served on licensed premises and in restaurants","Dollars","81","units","0","v64477532","1.1.5.283","403","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Alcoholic beverages purchased from stores","Dollars","81","units","0","v64477533","1.1.5.284","453","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Self-made alcoholic beverages","Dollars","81","units","0","v64477534","1.1.5.285","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Games of chance","Dollars","81","units","0","v54530659","1.1.5.38","156","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Government-run lotteries","Dollars","81","units","0","v64477535","1.1.5.286","116","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other games of chance","Dollars","81","units","0","v64477536","1.1.5.287","39","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Casinos, bingos and gaming machines","Dollars","81","units","0","v64477537","1.1.5.288","34","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Non-government lotteries and raffle tickets","Dollars","81","units","0","v64477538","1.1.5.289","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Miscellaneous expenditures","Dollars","81","units","0","v54530660","1.1.5.39","1154","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Financial services","Dollars","81","units","0","v64477539","1.1.5.290","416","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Service charges for banks and other financial institutions","Dollars","81","units","0","v64477540","1.1.5.291","198","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Stock and bond commissions","Dollars","81","units","0","v64477541","1.1.5.292","62","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Brokerage fees and other similar services","Dollars","81","units","0","v64477542","1.1.5.293","42","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other financial services","Dollars","81","units","0","v64477543","1.1.5.294","114","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other miscellaneous goods and services","Dollars","81","units","0","v64477544","1.1.5.295","737","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Forfeit of deposits, fines, and money lost or stolen","Dollars","81","units","0","v64477545","1.1.5.296","85","","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Legal services not related to dwellings","Dollars","81","units","0","v64477546","1.1.5.297","120","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Dues to unions and professional associations","Dollars","81","units","0","v64477547","1.1.5.298","184","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Contributions and dues for social clubs and other organizations","Dollars","81","units","0","v64477548","1.1.5.299","24","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Funeral services","Dollars","81","units","0","v64477549","1.1.5.300","116","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Government services","Dollars","81","units","0","v64477550","1.1.5.301","167","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Wholesale/retail memberships","Dollars","81","units","0","v64477551","1.1.5.302","25","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other goods and services","Dollars","81","units","0","v64477552","1.1.5.303","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Discounts and refunds","Dollars","81","units","0","v64477553","1.1.5.304","-5","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Recycling fees and other environmental fees","Dollars","81","units","0","v64477554","1.1.5.305","5","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Other general expenditures","Dollars","81","units","0","v64477555","1.1.5.306","","F","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Income taxes","Dollars","81","units","0","v54530661","1.1.5.40","5807","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Personal insurance payments and pension contributions","Dollars","81","units","0","v54530662","1.1.5.41","2954","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Employment insurance and Quebec parental insurance premiums","Dollars","81","units","0","v64477556","1.1.5.307","549","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Retirement and pension fund payments","Dollars","81","units","0","v64477557","1.1.5.308","2129","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Annuity contracts and transfers to RRIFs","Dollars","81","units","0","v64477558","1.1.5.309","","F","","t","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Premiums on life, term and endowment insurance","Dollars","81","units","0","v64477559","1.1.5.310","270","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Gifts of money, support payments and charitable contributions","Dollars","81","units","0","v54530663","1.1.5.42","1185","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Gifts of money and support payments","Dollars","81","units","0","v64477560","1.1.5.311","884","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Gifts of money to persons living in Canada","Dollars","81","units","0","v64477561","1.1.5.312","352","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Gifts of money to persons living outside Canada","Dollars","81","units","0","v64477562","1.1.5.313","283","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Alimony and child support","Dollars","81","units","0","v64477563","1.1.5.314","248","","","","0"
"2017","Canada","2016A000011124","Average expenditure per household","Renter","Charitable contributions","Dollars","81","units","0","v64477564","1.1.5.315","302","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Total expenditure","Dollars","81","units","0","v54530454","1.1.1.1","93724","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Total current consumption","Dollars","81","units","0","v54530455","1.1.1.2","68980","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Food expenditures","Dollars","81","units","0","v54530456","1.1.1.3","10311","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Food purchased from stores","Dollars","81","units","0","v54530457","1.1.1.4","7536","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Bakery products","Dollars","81","units","0","v64476200","1.1.1.43","687","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Cereal grains and cereal products","Dollars","81","units","0","v64476201","1.1.1.44","420","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Fruit, fruit preparations and nuts","Dollars","81","units","0","v64476202","1.1.1.45","930","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Vegetables and vegetable preparations","Dollars","81","units","0","v64476203","1.1.1.46","974","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Dairy products and eggs","Dollars","81","units","0","v64476204","1.1.1.47","1049","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Meat","Dollars","81","units","0","v64476205","1.1.1.48","1481","","","","0"
"2019","Canada","2016A000011124","Average expenditure per household","All classes","Fish and seafood","Dollars","81","units","0","v64476206","1.1.1.49","274","","","","0"
